lr-Adam,lr-Adam-1,step,aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,aeloss_epoch,discloss_epoch,val/rec_loss,val/total_loss,val/logvar,val/kl_loss,val/nll_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,valid_mse_epoch,valid_mae_epoch
9.368825466520308e-07,9.368825466520308e-07,51011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51011,27.83611488342285,445.3778381347656,0.0,7406.65771484375,445.37042236328125,0.027183253318071365,5000.0,0.0,1.063980221748352,0.0,0.0,-1.085636019706726,-1.063980221748352,4,,,,,,,,,,,,,,,
9.396267837541164e-07,9.396267837541164e-07,51338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51338,26.020038604736328,416.32061767578125,0.0,7449.712890625,416.31317138671875,0.025409739464521408,5000.0,0.0,1.0322234630584717,0.0,0.0,-1.040136456489563,-1.0322234630584717,4,,,,,,,,,,,,,,,
9.425082327113064e-07,9.425082327113064e-07,51665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51665,28.851648330688477,461.6263732910156,0.0,7405.46875,461.61895751953125,0.028174985200166702,5000.0,0.0,1.0735539197921753,0.0,0.0,-1.0774286985397339,-1.0735539197921753,4,,,,,,,,,,,,,,,
9.452524698133919e-07,9.452524698133919e-07,51992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51992,25.014863967895508,400.2378234863281,0.0,7463.294921875,400.2303466796875,0.024428121745586395,5000.0,0.0,1.048711895942688,0.0,0.0,-1.0559272766113281,-1.048711895942688,4,,,,,,,,,,,,,,,
9.481339187705818e-07,9.481339187705818e-07,52319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,52319,24.298091888427734,388.76947021484375,0.0,7740.20458984375,388.76171875,0.023728132247924805,5000.0,0.0,1.067869782447815,0.0,0.0,-1.076587438583374,-1.067869782447815,4,,,,,,,,,,,,,,,
,,52474,,,,,,,,,,,,,,4,,,0.025031816214323044,410.1296081542969,0.0,7607.89599609375,410.12188720703125,0.0,0.0,1.048669457435608,0.0,-1.1017321348190308,-1.048669457435608,0.0033596025314182043,0.02503185346722603
,,52474,,,,,,,,,,,,,,4,26.350605010986328,0.0,,,,,,,,,,,,,
9.507409440175633e-07,9.507409440175633e-07,52646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,52646,26.20445442199707,419.2712707519531,0.0,7983.36669921875,419.2632751464844,0.025589799508452415,5000.0,0.0,1.0627033710479736,0.0,0.0,-1.07073175907135,-1.0627033710479736,5,,,,,,,,,,,,,,,
9.536223929747532e-07,9.536223929747532e-07,52973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,52973,23.627077102661133,378.0332336425781,0.0,7477.0966796875,378.0257568359375,0.02307286113500595,5000.0,0.0,1.0484951734542847,0.0,0.0,-1.0626362562179565,-1.0484951734542847,5,,,,,,,,,,,,,,,
9.563666300768387e-07,9.563666300768387e-07,53300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53300,18.07352638244629,289.1764221191406,0.0,8160.04296875,289.16827392578125,0.01764943078160286,3608.481201171875,0.0,1.0114879608154297,0.0,0.0,-1.0111420154571533,-1.0114879608154297,5,,,,,,,,,,,,,,,
9.592480790340286e-07,9.592480790340286e-07,53627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53627,23.409086227416992,374.5453796386719,0.0,7643.4990234375,374.5377502441406,0.0228599701076746,5000.0,0.0,1.0315711498260498,0.0,0.0,-1.041561484336853,-1.0315711498260498,5,,,,,,,,,,,,,,,
9.619923161361143e-07,9.619923161361143e-07,53954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53954,24.46639633178711,391.46234130859375,0.0,7711.341796875,391.4546203613281,0.023892493918538094,5000.0,0.0,1.0631643533706665,0.0,0.0,-1.073338508605957,-1.0631643533706665,5,,,,,,,,,,,,,,,
9.647365532382e-07,9.647365532382e-07,54281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,54281,24.199676513671875,387.19482421875,0.0,7823.73974609375,387.18701171875,0.023632019758224487,5000.0,0.0,1.0572038888931274,0.0,0.0,-1.0686174631118774,-1.0572038888931274,5,,,,,,,,,,,,,,,
9.676180021953899e-07,9.676180021953899e-07,54608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,54608,15.567680358886719,249.0828857421875,0.0,7681.81982421875,249.07521057128906,0.01520234439522028,3133.505126953125,0.0,0.9835490584373474,0.0,0.0,-1.0034923553466797,-0.9835490584373474,5,,,,,,,,,,,,,,,
9.703622392974754e-07,9.703622392974754e-07,54935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,54935,24.77919578552246,396.4671325683594,0.0,7977.1484375,396.45916748046875,0.02419794723391533,5000.0,0.0,1.0146044492721558,0.0,0.0,-1.0200769901275635,-1.0146044492721558,5,,,,,,,,,,,,,,,
9.732436882546653e-07,9.732436882546653e-07,55262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55262,27.04161262512207,432.6658020019531,0.0,7908.4482421875,432.65789794921875,0.02640734240412712,5000.0,0.0,1.05728018283844,0.0,0.0,-1.0631192922592163,-1.05728018283844,5,,,,,,,,,,,,,,,
9.759879253567508e-07,9.759879253567508e-07,55589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55589,29.375017166137695,470.0002746582031,0.0,7444.93017578125,469.9928283691406,0.02868608571588993,5000.0,0.0,1.0873254537582397,0.0,0.0,-1.0987377166748047,-1.0873254537582397,5,,,,,,,,,,,,,,,
9.788693743139408e-07,9.788693743139408e-07,55916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55916,20.733224868774414,331.7315979003906,0.0,8223.8818359375,331.723388671875,0.02024678885936737,4956.25146484375,0.0,1.0393937826156616,0.0,0.0,-1.0434342622756958,-1.0393937826156616,5,,,,,,,,,,,,,,,
9.816136114160264e-07,9.816136114160264e-07,56243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,56243,20.1015625,321.625,0.0,8185.25390625,321.6168212890625,0.019629932940006256,5000.0,0.0,1.0344352722167969,0.0,0.0,-1.057116150856018,-1.0344352722167969,5,,,,,,,,,,,,,,,
9.84357848518112e-07,9.84357848518112e-07,56570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,56570,21.550296783447266,344.80474853515625,0.0,8297.501953125,344.79644775390625,0.02104470506310463,5000.0,0.0,1.0370742082595825,0.0,0.0,-1.0463461875915527,-1.0370742082595825,5,,,,,,,,,,,,,,,
9.87239297475302e-07,9.87239297475302e-07,56897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,56897,27.2387638092041,435.8202209472656,0.0,8121.0791015625,435.8121032714844,0.026599859818816185,1449.571044921875,0.0,1.0567824840545654,0.0,0.0,-1.0560777187347412,-1.0567824840545654,5,,,,,,,,,,,,,,,
9.899835345773875e-07,9.899835345773875e-07,57224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,57224,21.137020111083984,338.19232177734375,0.0,8441.451171875,338.1838684082031,0.020641105249524117,5000.0,0.0,1.0530041456222534,0.0,0.0,-1.0624523162841797,-1.0530041456222534,5,,,,,,,,,,,,,,,
9.928649835345775e-07,9.928649835345775e-07,57551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,57551,26.388492584228516,422.21588134765625,0.0,8025.5908203125,422.2078552246094,0.025769522413611412,5000.0,0.0,1.0545697212219238,0.0,0.0,-1.0637258291244507,-1.0545697212219238,5,,,,,,,,,,,,,,,
9.95609220636663e-07,9.95609220636663e-07,57878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,57878,31.309307098388672,500.94891357421875,0.0,7966.9677734375,500.9409484863281,0.030575009062886238,5000.0,0.0,1.077214002609253,0.0,0.0,-1.0768144130706787,-1.077214002609253,5,,,,,,,,,,,,,,,
9.98490669593853e-07,9.98490669593853e-07,58205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,58205,23.233938217163086,371.7430114746094,0.0,8540.279296875,371.7344665527344,0.02268887124955654,4569.1474609375,0.0,1.0558966398239136,0.0,0.0,-1.0636513233184814,-1.0558966398239136,5,,,,,,,,,,,,,,,
1.0012349066959386e-06,1.0012349066959386e-06,58532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,58532,26.020727157592773,416.3316345214844,0.0,8441.5986328125,416.32318115234375,0.025410350412130356,2468.01220703125,0.0,1.058320164680481,0.0,0.0,-1.0579116344451904,-1.058320164680481,5,,,,,,,,,,,,,,,
1.0041163556531287e-06,1.0041163556531287e-06,58859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,58859,19.518789291381836,312.3006286621094,0.0,8181.2021484375,312.2924499511719,0.01906081847846508,5000.0,0.0,1.0143986940383911,0.0,0.0,-1.0168298482894897,-1.0143986940383911,5,,,,,,,,,,,,,,,
1.0068605927552142e-06,1.0068605927552142e-06,59186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59186,27.26840591430664,436.29449462890625,0.0,8238.556640625,436.2862548828125,0.026628799736499786,5000.0,0.0,1.0433920621871948,0.0,0.0,-1.0529428720474243,-1.0433920621871948,5,,,,,,,,,,,,,,,
1.0096048298572997e-06,1.0096048298572997e-06,59513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59513,29.22330665588379,467.5729064941406,0.0,8271.7705078125,467.56463623046875,0.02853788062930107,5000.0,0.0,1.0780410766601562,0.0,0.0,-1.0765167474746704,-1.0780410766601562,5,,,,,,,,,,,,,,,
1.0124862788144898e-06,1.0124862788144898e-06,59840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59840,27.189340591430664,435.0294494628906,0.0,9014.6904296875,435.02044677734375,0.026551540940999985,4073.153564453125,0.0,1.0734126567840576,0.0,0.0,-1.0779439210891724,-1.0734126567840576,5,,,,,,,,,,,,,,,
1.0152305159165755e-06,1.0152305159165755e-06,60167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,60167,25.937835693359375,415.00537109375,0.0,8070.33642578125,414.997314453125,0.025329425930976868,5000.0,0.0,1.0625598430633545,0.0,0.0,-1.0717490911483765,-1.0625598430633545,5,,,,,,,,,,,,,,,
1.0181119648737653e-06,1.0181119648737653e-06,60494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,60494,29.568456649780273,473.0953063964844,0.0,8422.216796875,473.0868835449219,0.02887493185698986,5000.0,0.0,1.0772217512130737,0.0,0.0,-1.0872611999511719,-1.0772217512130737,5,,,,,,,,,,,,,,,
1.0208562019758509e-06,1.0208562019758509e-06,60821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,60821,22.018699645996094,352.2991943359375,0.0,8175.1142578125,352.291015625,0.021502137184143066,3544.58154296875,0.0,1.0328768491744995,0.0,0.0,-1.0531057119369507,-1.0328768491744995,5,,,,,,,,,,,,,,,
1.0237376509330407e-06,1.0237376509330407e-06,61148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61148,20.5,328.0,0.0,8423.837890625,327.9915771484375,0.020019017159938812,1260.0748291015625,0.0,1.0088391304016113,0.0,0.0,-1.0264723300933838,-1.0088391304016113,5,,,,,,,,,,,,,,,
1.0264818880351262e-06,1.0264818880351262e-06,61475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61475,21.43463897705078,342.9542236328125,0.0,8743.6279296875,342.9454650878906,0.020931730046868324,5000.0,0.0,1.0472993850708008,0.0,0.0,-1.0558868646621704,-1.0472993850708008,5,,,,,,,,,,,,,,,
1.0292261251372122e-06,1.0292261251372122e-06,61802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61802,30.08286476135254,481.3258361816406,0.0,8517.306640625,481.31732177734375,0.029377277940511703,2783.019287109375,0.0,1.065308690071106,0.0,0.0,-1.0718644857406616,-1.065308690071106,5,,,,,,,,,,,,,,,
1.032107574094402e-06,1.032107574094402e-06,62129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62129,23.731678009033203,379.70684814453125,0.0,8344.126953125,379.6985168457031,0.023174958303570747,5000.0,0.0,1.0387041568756104,0.0,0.0,-1.0584925413131714,-1.0387041568756104,5,,,,,,,,,,,,,,,
1.0348518111964875e-06,1.0348518111964875e-06,62456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62456,24.502296447753906,392.0367431640625,0.0,8482.703125,392.02825927734375,0.023927506059408188,5000.0,0.0,1.0218948125839233,0.0,0.0,-1.0353416204452515,-1.0218948125839233,5,,,,,,,,,,,,,,,
1.0377332601536774e-06,1.0377332601536774e-06,62783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62783,21.078998565673828,337.26397705078125,0.0,9106.8271484375,337.2548828125,0.020584404468536377,5000.0,0.0,1.0335321426391602,0.0,0.0,-1.0464051961898804,-1.0335321426391602,5,,,,,,,,,,,,,,,
,,62969,,,,,,,,,,,,,,5,25.081729888916016,0.0,,,,,,,,,,,,,
1.0403402854006588e-06,1.0403402854006588e-06,63110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,63110,29.622970581054688,473.967529296875,0.0,8705.8994140625,473.9588317871094,0.028928151354193687,5000.0,0.0,1.1055471897125244,0.0,0.0,-1.110730767250061,-1.1055471897125244,6,,,,,,,,,,,,,,,
1.0432217343578484e-06,1.0432217343578484e-06,63437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,63437,24.091102600097656,385.4576416015625,0.0,8722.998046875,385.44891357421875,0.023525934666395187,4740.20703125,0.0,1.0797371864318848,0.0,0.0,-1.0891607999801636,-1.0797371864318848,6,,,,,,,,,,,,,,,
1.0459659714599344e-06,1.0459659714599344e-06,63764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,63764,29.716529846191406,475.4644775390625,0.0,9099.43359375,475.45538330078125,0.029019493609666824,5000.0,0.0,1.0607951879501343,0.0,0.0,-1.0623788833618164,-1.0607951879501343,6,,,,,,,,,,,,,,,
1.0488474204171242e-06,1.0488474204171242e-06,64091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64091,25.509675979614258,408.1548156738281,0.0,8585.1162109375,408.146240234375,0.024911269545555115,5000.0,0.0,1.0659945011138916,0.0,0.0,-1.0743576288223267,-1.0659945011138916,6,,,,,,,,,,,,,,,
1.0515916575192097e-06,1.0515916575192097e-06,64418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64418,20.965641021728516,335.45025634765625,0.0,8492.8837890625,335.4417724609375,0.020473740994930267,5000.0,0.0,1.0734730958938599,0.0,0.0,-1.078977346420288,-1.0734730958938599,6,,,,,,,,,,,,,,,
1.0543358946212953e-06,1.0543358946212953e-06,64745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64745,15.298401832580566,244.77442932128906,0.0,9017.6484375,244.76541137695312,0.014939295127987862,5000.0,0.0,1.011358618736267,0.0,0.0,-1.0136237144470215,-1.011358618736267,6,,,,,,,,,,,,,,,
1.0572173435784853e-06,1.0572173435784853e-06,65072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65072,31.077011108398438,497.232177734375,0.0,9361.177734375,497.2228088378906,0.030348071828484535,5000.0,0.0,1.0686181783676147,0.0,0.0,-1.0786012411117554,-1.0686181783676147,6,,,,,,,,,,,,,,,
1.0599615806805708e-06,1.0599615806805708e-06,65399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65399,19.80338478088379,316.8541564941406,0.0,8714.20703125,316.8454284667969,0.019338710233569145,5000.0,0.0,1.0069500207901,0.0,0.0,-1.0128567218780518,-1.0069500207901,6,,,,,,,,,,,,,,,
1.0628430296377609e-06,1.0628430296377609e-06,65726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65726,24.60150146484375,393.6240234375,0.0,9341.3583984375,393.61468505859375,0.02402433380484581,5000.0,0.0,1.0458581447601318,0.0,0.0,-1.05443274974823,-1.0458581447601318,6,,,,,,,,,,,,,,,
1.0655872667398464e-06,1.0655872667398464e-06,66053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66053,16.70001792907715,267.2002868652344,0.0,9114.7109375,267.191162109375,0.016308054327964783,5000.0,0.0,1.0260874032974243,0.0,0.0,-1.0459448099136353,-1.0260874032974243,6,,,,,,,,,,,,,,,
1.0684687156970363e-06,1.0684687156970363e-06,66380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66380,21.779909133911133,348.4785461425781,0.0,9372.7080078125,348.46917724609375,0.021268870681524277,5000.0,0.0,1.0352329015731812,0.0,0.0,-1.0462993383407593,-1.0352329015731812,6,,,,,,,,,,,,,,,
1.071212952799122e-06,1.071212952799122e-06,66707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66707,25.666595458984375,410.66552734375,0.0,9456.72265625,410.65606689453125,0.025064457207918167,5000.0,0.0,1.0363720655441284,0.0,0.0,-1.0381667613983154,-1.0363720655441284,6,,,,,,,,,,,,,,,
1.0740944017563118e-06,1.0740944017563118e-06,67034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67034,20.821836471557617,333.1493835449219,0.0,8829.158203125,333.14056396484375,0.020333286374807358,5000.0,0.0,1.033903956413269,0.0,0.0,-1.0474501848220825,-1.033903956413269,6,,,,,,,,,,,,,,,
1.0768386388583976e-06,1.0768386388583976e-06,67361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67361,18.881702423095703,302.10723876953125,0.0,9288.2109375,302.09796142578125,0.01843859627842903,5000.0,0.0,1.0079761743545532,0.0,0.0,-1.0175917148590088,-1.0079761743545532,6,,,,,,,,,,,,,,,
1.079582875960483e-06,1.079582875960483e-06,67688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67688,21.08927345275879,337.4283752441406,0.0,8927.2470703125,337.41943359375,0.02059444785118103,2955.3447265625,0.0,1.0258851051330566,0.0,0.0,-1.0351643562316895,-1.0258851051330566,6,,,,,,,,,,,,,,,
1.0824643249176731e-06,1.0824643249176731e-06,68015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68015,31.404640197753906,502.4742431640625,0.0,8756.310546875,502.4654846191406,0.03066805936396122,3925.18212890625,0.0,1.0657495260238647,0.0,0.0,-1.0765193700790405,-1.0657495260238647,6,,,,,,,,,,,,,,,
1.0852085620197587e-06,1.0852085620197587e-06,68342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68342,21.175630569458008,338.8100891113281,0.0,9291.94140625,338.8008117675781,0.02067876048386097,5000.0,0.0,1.0542699098587036,0.0,0.0,-1.058958888053894,-1.0542699098587036,6,,,,,,,,,,,,,,,
1.0880900109769485e-06,1.0880900109769485e-06,68669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68669,25.544240951538086,408.7078552246094,0.0,9511.7509765625,408.6983337402344,0.024944966658949852,5000.0,0.0,1.0647554397583008,0.0,0.0,-1.0727012157440186,-1.0647554397583008,6,,,,,,,,,,,,,,,
1.0908342480790342e-06,1.0908342480790342e-06,68996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68996,18.5892276763916,297.4276428222656,0.0,8829.0703125,297.4188232421875,0.018153004348278046,5000.0,0.0,1.021045446395874,0.0,0.0,-1.0274537801742554,-1.021045446395874,6,,,,,,,,,,,,,,,
1.093715697036224e-06,1.093715697036224e-06,69323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69323,29.895978927612305,478.3356628417969,0.0,8870.2958984375,478.3267822265625,0.029194749891757965,5000.0,0.0,1.068265676498413,0.0,0.0,-1.0749709606170654,-1.068265676498413,6,,,,,,,,,,,,,,,
1.0964599341383098e-06,1.0964599341383098e-06,69650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69650,20.462831497192383,327.4053039550781,0.0,9195.482421875,327.3961181640625,0.019982673227787018,3360.06103515625,0.0,1.0164743661880493,0.0,0.0,-1.0317437648773193,-1.0164743661880493,6,,,,,,,,,,,,,,,
1.0992041712403953e-06,1.0992041712403953e-06,69977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69977,29.40680503845215,470.5088806152344,0.0,9547.865234375,470.49932861328125,0.028717000037431717,3912.66845703125,0.0,1.0839482545852661,0.0,0.0,-1.0930973291397095,-1.0839482545852661,6,,,,,,,,,,,,,,,
1.1020856201975852e-06,1.1020856201975852e-06,70304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70304,28.57075309753418,457.1320495605469,0.0,10199.6474609375,457.1218566894531,0.02790050394833088,5000.0,0.0,1.063847303390503,0.0,0.0,-1.0687153339385986,-1.063847303390503,6,,,,,,,,,,,,,,,
1.104829857299671e-06,1.104829857299671e-06,70631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70631,24.534282684326172,392.54852294921875,0.0,9190.6484375,392.5393371582031,0.02395869977772236,5000.0,0.0,1.05863618850708,0.0,0.0,-1.0689787864685059,-1.05863618850708,6,,,,,,,,,,,,,,,
1.1077113062568606e-06,1.1077113062568606e-06,70958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70958,22.14655876159668,354.3449401855469,0.0,10529.609375,354.33441162109375,0.021626856178045273,5000.0,0.0,1.0466989278793335,0.0,0.0,-1.05337393283844,-1.0466989278793335,6,,,,,,,,,,,,,,,
1.1104555433589463e-06,1.1104555433589463e-06,71285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71285,31.940814971923828,511.05303955078125,0.0,10181.814453125,511.0428466796875,0.03119157999753952,5000.0,0.0,1.0630464553833008,0.0,0.0,-1.0716394186019897,-1.0630464553833008,6,,,,,,,,,,,,,,,
1.1133369923161361e-06,1.1133369923161361e-06,71612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71612,26.53656768798828,424.5850830078125,0.0,10525.599609375,424.5745544433594,0.02591397427022457,5000.0,0.0,1.0786532163619995,0.0,0.0,-1.077221393585205,-1.0786532163619995,6,,,,,,,,,,,,,,,
1.1160812294182219e-06,1.1160812294182219e-06,71939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71939,22.50637435913086,360.10198974609375,0.0,9527.3056640625,360.09246826171875,0.02197830006480217,5000.0,0.0,1.0291576385498047,0.0,0.0,-1.0421704053878784,-1.0291576385498047,6,,,,,,,,,,,,,,,
1.1189626783754117e-06,1.1189626783754117e-06,72266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72266,25.44369125366211,407.09906005859375,0.0,9945.5078125,407.089111328125,0.024846747517585754,5000.0,0.0,1.0301029682159424,0.0,0.0,-1.0406938791275024,-1.0301029682159424,6,,,,,,,,,,,,,,,
1.1217069154774972e-06,1.1217069154774972e-06,72593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72593,34.45430374145508,551.2688598632812,0.0,9961.15234375,551.2589111328125,0.033646173775196075,5000.0,0.0,1.0449093580245972,0.0,0.0,-1.053802490234375,-1.0449093580245972,6,,,,,,,,,,,,,,,
1.124451152579583e-06,1.124451152579583e-06,72920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72920,15.685312271118164,250.96499633789062,0.0,9809.505859375,250.95518493652344,0.015317088924348354,5000.0,0.0,0.9850044846534729,0.0,0.0,-1.0011149644851685,-0.9850044846534729,6,,,,,,,,,,,,,,,
1.1273326015367728e-06,1.1273326015367728e-06,73247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73247,22.060991287231445,352.9758605957031,0.0,9990.4140625,352.96588134765625,0.02154332771897316,3666.9814453125,0.0,1.0548921823501587,0.0,0.0,-1.051525354385376,-1.0548921823501587,6,,,,,,,,,,,,,,,
,,73464,,,,,,,,,,,,,,6,24.079177856445312,0.0,,,,,,,,,,,,,
1.1299396267837544e-06,1.1299396267837544e-06,73574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73574,21.313173294067383,341.0107727050781,0.0,9723.986328125,341.00103759765625,0.020813051611185074,5000.0,0.0,1.0589457750320435,0.0,0.0,-1.070281744003296,-1.0589457750320435,7,,,,,,,,,,,,,,,
1.132821075740944e-06,1.132821075740944e-06,73901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73901,24.587709426879883,393.4033508300781,0.0,10274.53125,393.39306640625,0.024010807275772095,5000.0,0.0,1.015978217124939,0.0,0.0,-1.0201176404953003,-1.015978217124939,7,,,,,,,,,,,,,,,
1.1355653128430298e-06,1.1355653128430298e-06,74228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74228,22.31891441345215,357.1026306152344,0.0,9809.69921875,357.09283447265625,0.02179521694779396,3291.99951171875,0.0,1.052679419517517,0.0,0.0,-1.0629796981811523,-1.052679419517517,7,,,,,,,,,,,,,,,
1.1384467618002196e-06,1.1384467618002196e-06,74555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74555,30.258228302001953,484.13165283203125,0.0,10107.0703125,484.1215515136719,0.029548434540629387,5000.0,0.0,1.0927067995071411,0.0,0.0,-1.0922274589538574,-1.0927067995071411,7,,,,,,,,,,,,,,,
1.1411909989023052e-06,1.1411909989023052e-06,74882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74882,32.41664505004883,518.6663208007812,0.0,10308.5556640625,518.656005859375,0.03165625035762787,3050.763427734375,0.0,1.070602536201477,0.0,0.0,-1.071528673171997,-1.070602536201477,7,,,,,,,,,,,,,,,
1.1440724478594952e-06,1.1440724478594952e-06,75209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75209,24.405881881713867,390.4941101074219,0.0,10517.169921875,390.48358154296875,0.023833226412534714,3621.097900390625,0.0,1.0621312856674194,0.0,0.0,-1.0662161111831665,-1.0621312856674194,7,,,,,,,,,,,,,,,
1.1468166849615807e-06,1.1468166849615807e-06,75536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75536,23.85586166381836,381.69378662109375,0.0,10311.724609375,381.6834716796875,0.023296110332012177,5000.0,0.0,1.052445411682129,0.0,0.0,-1.0616185665130615,-1.052445411682129,7,,,,,,,,,,,,,,,
1.1495609220636665e-06,1.1495609220636665e-06,75863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75863,25.069543838500977,401.1127014160156,0.0,10190.0380859375,401.1025085449219,0.024481354281306267,5000.0,0.0,1.0477697849273682,0.0,0.0,-1.0468679666519165,-1.0477697849273682,7,,,,,,,,,,,,,,,
1.1524423710208563e-06,1.1524423710208563e-06,76190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76190,20.63811683654785,330.2098693847656,0.0,10216.4208984375,330.19964599609375,0.02015378698706627,2390.9033203125,0.0,1.0631260871887207,0.0,0.0,-1.065678596496582,-1.0631260871887207,7,,,,,,,,,,,,,,,
1.155186608122942e-06,1.155186608122942e-06,76517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76517,20.336957931518555,325.3913269042969,0.0,11095.533203125,325.3802185058594,0.01985963247716427,5000.0,0.0,1.0624839067459106,0.0,0.0,-1.0667994022369385,-1.0624839067459106,7,,,,,,,,,,,,,,,
1.158068057080132e-06,1.158068057080132e-06,76844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76844,19.471311569213867,311.5409851074219,0.0,10221.349609375,311.53076171875,0.019014328718185425,2284.036865234375,0.0,1.039919137954712,0.0,0.0,-1.0504260063171387,-1.039919137954712,7,,,,,,,,,,,,,,,
1.1608122941822174e-06,1.1608122941822174e-06,77171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
