lr-AdamW,step,train_loss_step,train/mae_step,train/avg_gt_step,train/relative_mae_step,epoch,train_loss_epoch,train/mae_epoch,train/avg_gt_epoch,train/relative_mae_epoch,val_loss_step,val/mae_step,val/avg_gt_step,val/relative_mae_step,val_loss_epoch,val/mae_epoch,val/avg_gt_epoch,val/relative_mae_epoch
,3431,0.0004286806215532124,0.011861510574817657,0.07309678196907043,0.16227129101753235,100,,,,,,,,,,,,
,3433,,,,,100,0.00040035086567513645,0.009331504814326763,0.09670305252075195,0.09741733223199844,,,,,,,,
9.775744530848939e-06,3464,,,,,,,,,,,,,,,,,
9.775744530848939e-06,3464,,,,,,,,,,,,,,,,,
9.775744530848939e-06,3464,,,,,,,,,,,,,,,,,
9.775744530848939e-06,3464,,,,,,,,,,,,,,,,,
,3464,0.00014065057621337473,0.006342203821986914,0.11339560151100159,0.05592988803982735,101,,,,,,,,,,,,
,3467,,,,,101,0.0003740665561053902,0.008845279924571514,0.09670305997133255,0.09255620837211609,,,,,,,,
9.771032085175483e-06,3497,,,,,,,,,,,,,,,,,
9.771032085175483e-06,3497,,,,,,,,,,,,,,,,,
9.771032085175483e-06,3497,,,,,,,,,,,,,,,,,
9.771032085175483e-06,3497,,,,,,,,,,,,,,,,,
,3497,0.0003562931378837675,0.010899174958467484,0.09799987077713013,0.11121620982885361,102,,,,,,,,,,,,
,3501,,,,,102,0.0003850786597467959,0.009258707985281944,0.09670304507017136,0.0968184694647789,,,,,,,,
9.766271800952992e-06,3530,,,,,,,,,,,,,,,,,
9.766271800952992e-06,3530,,,,,,,,,,,,,,,,,
9.766271800952992e-06,3530,,,,,,,,,,,,,,,,,
9.766271800952992e-06,3530,,,,,,,,,,,,,,,,,
,3530,0.0007327026687562466,0.013016297481954098,0.0910995826125145,0.14287985861301422,103,,,,,,,,,,,,
,3535,,,,,103,0.0003685847914312035,0.009120900183916092,0.09670305252075195,0.09626375883817673,,,,,,,,
9.761463725962312e-06,3563,,,,,,,,,,,,,,,,,
9.761463725962312e-06,3563,,,,,,,,,,,,,,,,,
9.761463725962312e-06,3563,,,,,,,,,,,,,,,,,
9.761463725962312e-06,3563,,,,,,,,,,,,,,,,,
,3563,0.00027496484108269215,0.008915163576602936,0.09144823253154755,0.09748862683773041,104,,,,,,,,,,,,
,3569,,,,,104,0.00042902270797640085,0.009615510702133179,0.09670302271842957,0.10083337873220444,,,,,,,,
9.756607908463993e-06,3596,,,,,,,,,,,,,,,,,
9.756607908463993e-06,3596,,,,,,,,,,,,,,,,,
9.756607908463993e-06,3596,,,,,,,,,,,,,,,,,
9.756607908463993e-06,3596,,,,,,,,,,,,,,,,,
,3596,0.0005882647819817066,0.01174863800406456,0.09164278209209442,0.12820035219192505,105,,,,,,,,,,,,
,3603,,,,,105,0.0003707475261762738,0.009198972024023533,0.09670305997133255,0.09604435414075851,,,,,,,,
9.751704397197804e-06,3629,,,,,,,,,,,,,,,,,
9.751704397197804e-06,3629,,,,,,,,,,,,,,,,,
9.751704397197804e-06,3629,,,,,,,,,,,,,,,,,
9.751704397197804e-06,3629,,,,,,,,,,,,,,,,,
,3629,0.0004576707724481821,0.010883128270506859,0.07652893662452698,0.14220930635929108,106,,,,,,,,,,,,
,3637,,,,,106,0.00045707946992479265,0.009757987223565578,0.09670305252075195,0.10110580921173096,,,,,,,,
9.746753241382217e-06,3662,,,,,,,,,,,,,,,,,
9.746753241382217e-06,3662,,,,,,,,,,,,,,,,,
9.746753241382217e-06,3662,,,,,,,,,,,,,,,,,
9.746753241382217e-06,3662,,,,,,,,,,,,,,,,,
,3662,0.0004779911832883954,0.009518458507955074,0.09191244095563889,0.10356005281209946,107,,,,,,,,,,,,
,3671,,,,,107,0.0003344359574839473,0.00875926110893488,0.09670305252075195,0.09121929854154587,,,,,,,,
9.741754490713948e-06,3695,,,,,,,,,,,,,,,,,
9.741754490713948e-06,3695,,,,,,,,,,,,,,,,,
9.741754490713948e-06,3695,,,,,,,,,,,,,,,,,
9.741754490713948e-06,3695,,,,,,,,,,,,,,,,,
,3695,0.00011902063124580309,0.0056503890082240105,0.09429258108139038,0.05992399901151657,108,,,,,,,,,,,,
,3705,,,,,108,0.0003333711647428572,0.00857567973434925,0.09670304507017136,0.08954697847366333,,,,,,,,
9.736708195367432e-06,3728,,,,,,,,,,,,,,,,,
9.736708195367432e-06,3728,,,,,,,,,,,,,,,,,
9.736708195367432e-06,3728,,,,,,,,,,,,,,,,,
9.736708195367432e-06,3728,,,,,,,,,,,,,,,,,
,3728,0.0007342975004576147,0.015460683032870293,0.1130242794752121,0.13679079711437225,109,,,,,,,,,,,,
,3739,,,,,109,0.00042293505975976586,0.009141730144619942,0.09670305252075195,0.09500234574079514,,,,,,,,
9.731614405994328e-06,3761,,,,,,,,,,,,,,,,,
9.731614405994328e-06,3761,,,,,,,,,,,,,,,,,
9.731614405994328e-06,3761,,,,,,,,,,,,,,,,,
9.731614405994328e-06,3761,,,,,,,,,,,,,,,,,
,3761,0.0007300403667613864,0.012620382010936737,0.10744941234588623,0.1174541637301445,110,,,,,,,,,,,,
,3773,,,,,110,0.0003730492026079446,0.008848917670547962,0.09670304507017136,0.09254243224859238,,,,,,,,
9.726473173723024e-06,3794,,,,,,,,,,,,,,,,,
9.726473173723024e-06,3794,,,,,,,,,,,,,,,,,
9.726473173723024e-06,3794,,,,,,,,,,,,,,,,,
9.726473173723024e-06,3794,,,,,,,,,,,,,,,,,
,3794,0.00023958575911819935,0.007790479809045792,0.09089561551809311,0.08570796996355057,111,,,,,,,,,,,,
,3807,,,,,111,0.00042739298078231514,0.009475519880652428,0.09670305252075195,0.09861259907484055,,,,,,,,
9.721284550158097e-06,3827,,,,,,,,,,,,,,,,,
9.721284550158097e-06,3827,,,,,,,,,,,,,,,,,
9.721284550158097e-06,3827,,,,,,,,,,,,,,,,,
9.721284550158097e-06,3827,,,,,,,,,,,,,,,,,
,3827,0.0007529470603913069,0.012531986460089684,0.11320385336875916,0.11070281267166138,112,,,,,,,,,,,,
,3841,,,,,112,0.0003782178391702473,0.009154179133474827,0.09670303761959076,0.0959048792719841,,,,,,,,
9.716048587379815e-06,3860,,,,,,,,,,,,,,,,,
9.716048587379815e-06,3860,,,,,,,,,,,,,,,,,
9.716048587379815e-06,3860,,,,,,,,,,,,,,,,,
9.716048587379815e-06,3860,,,,,,,,,,,,,,,,,
,3860,0.0002931002527475357,0.009127818048000336,0.10794319957494736,0.0845612958073616,113,,,,,,,,,,,,
,3875,,,,,113,0.0003839351993519813,0.009055949747562408,0.09670301526784897,0.09386389702558517,,,,,,,,
9.710765337943597e-06,3893,,,,,,,,,,,,,,,,,
9.710765337943597e-06,3893,,,,,,,,,,,,,,,,,
9.710765337943597e-06,3893,,,,,,,,,,,,,,,,,
9.710765337943597e-06,3893,,,,,,,,,,,,,,,,,
,3893,0.0014894709456712008,0.012303762137889862,0.09952738881111145,0.1236218586564064,114,,,,,,,,,,,,
,3909,,,,,114,0.00039527349872514606,0.009322989732027054,0.09670305252075195,0.09820043295621872,,,,,,,,
9.705434854879523e-06,3926,,,,,,,,,,,,,,,,,
9.705434854879523e-06,3926,,,,,,,,,,,,,,,,,
9.705434854879523e-06,3926,,,,,,,,,,,,,,,,,
9.705434854879523e-06,3926,,,,,,,,,,,,,,,,,
,3926,0.00012077223800588399,0.0059326207265257835,0.08623795211315155,0.06879360973834991,115,,,,,,,,,,,,
,3943,,,,,115,0.00036961177829653025,0.009089388884603977,0.09670305997133255,0.0952649638056755,,,,,,,,
9.700057191691756e-06,3959,,,,,,,,,,,,,,,,,
9.700057191691756e-06,3959,,,,,,,,,,,,,,,,,
9.700057191691756e-06,3959,,,,,,,,,,,,,,,,,
9.700057191691756e-06,3959,,,,,,,,,,,,,,,,,
,3959,0.00032520387321710587,0.009738825261592865,0.10301484912633896,0.09453806281089783,116,,,,,,,,,,,,
,3977,,,,,116,0.0003576285089366138,0.008978569880127907,0.09670308232307434,0.09433518350124359,,,,,,,,
9.694632402358015e-06,3992,,,,,,,,,,,,,,,,,
9.694632402358015e-06,3992,,,,,,,,,,,,,,,,,
9.694632402358015e-06,3992,,,,,,,,,,,,,,,,,
9.694632402358015e-06,3992,,,,,,,,,,,,,,,,,
,3992,0.00023756813607178628,0.008955804631114006,0.09747053682804108,0.09188216179609299,117,,,,,,,,,,,,
,4011,,,,,117,0.00042850160389207304,0.00916230957955122,0.09670304507017136,0.09595204889774323,,,,,,,,
9.689160541329066e-06,4025,,,,,,,,,,,,,,,,,
9.689160541329066e-06,4025,,,,,,,,,,,,,,,,,
9.689160541329066e-06,4025,,,,,,,,,,,,,,,,,
9.689160541329066e-06,4025,,,,,,,,,,,,,,,,,
,4025,0.0003668584395200014,0.00953348632901907,0.11168238520622253,0.08536247909069061,118,,,,,,,,,,,,
,4045,,,,,118,0.0004036838945467025,0.009363174438476562,0.09670303016901016,0.09790892153978348,,,,,,,,
9.683641663528137e-06,4058,,,,,,,,,,,,,,,,,
9.683641663528137e-06,4058,,,,,,,,,,,,,,,,,
9.683641663528137e-06,4058,,,,,,,,,,,,,,,,,
9.683641663528137e-06,4058,,,,,,,,,,,,,,,,,
,4058,0.0001487531408201903,0.005472640506923199,0.07235738635063171,0.0756334662437439,119,,,,,,,,,,,,
,4079,,,,,119,0.0003841911384370178,0.009185361675918102,0.09670306742191315,0.09596274048089981,,,,,,,,
9.678075824350399e-06,4091,,,,,,,,,,,,,,,,,
9.678075824350399e-06,4091,,,,,,,,,,,,,,,,,
9.678075824350399e-06,4091,,,,,,,,,,,,,,,,,
9.678075824350399e-06,4091,,,,,,,,,,,,,,,,,
,4091,0.00025473121786490083,0.008782596327364445,0.10105860233306885,0.08690596371889114,120,,,,,,,,,,,,
,4113,,,,,120,0.0004201793344691396,0.009410548955202103,0.09670305997133255,0.09814047068357468,,,,,,,,
9.672463079662373e-06,4124,,,,,,,,,,,,,,,,,
9.672463079662373e-06,4124,,,,,,,,,,,,,,,,,
9.672463079662373e-06,4124,,,,,,,,,,,,,,,,,
9.672463079662373e-06,4124,,,,,,,,,,,,,,,,,
,4124,0.00019685711595229805,0.008610076270997524,0.09054481983184814,0.09509185701608658,121,,,,,,,,,,,,
,4147,,,,,121,0.00040573099977336824,0.009387243539094925,0.09670305997133255,0.09824991226196289,,,,,,,,
9.666803485801395e-06,4157,,,,,,,,,,,,,,,,,
9.666803485801395e-06,4157,,,,,,,,,,,,,,,,,
9.666803485801395e-06,4157,,,,,,,,,,,,,,,,,
9.666803485801395e-06,4157,,,,,,,,,,,,,,,,,
,4157,0.0009781329426914454,0.015633482486009598,0.11725154519081116,0.13333283364772797,122,,,,,,,,,,,,
,4181,,,,,122,0.00039460472180508077,0.009229117073118687,0.09670303016901016,0.09736279398202896,,,,,,,,
9.661097099575052e-06,4190,,,,,,,,,,,,,,,,,
9.661097099575052e-06,4190,,,,,,,,,,,,,,,,,
9.661097099575052e-06,4190,,,,,,,,,,,,,,,,,
9.661097099575052e-06,4190,,,,,,,,,,,,,,,,,
,4190,0.00021535824635066092,0.007957704365253448,0.08994840830564499,0.08846963942050934,123,,,,,,,,,,,,
,4215,,,,,123,0.00034838056308217347,0.00910521112382412,0.09670303761959076,0.09605146199464798,,,,,,,,
9.655343978260599e-06,4223,,,,,,,,,,,,,,,,,
9.655343978260599e-06,4223,,,,,,,,,,,,,,,,,
9.655343978260599e-06,4223,,,,,,,,,,,,,,,,,
9.655343978260599e-06,4223,,,,,,,,,,,,,,,,,
,4223,0.0002874065830837935,0.00951341725885868,0.10728000104427338,0.08867837488651276,124,,,,,,,,,,,,
,68,,,,,,,,,,0.00024249717534985393,0.008417895063757896,0.09195023030042648,0.0915483757853508,,,,
,69,,,,,,,,,,0.000489233760163188,0.01102885976433754,0.039159953594207764,0.281636118888855,,,,
,70,,,,,,,,,,7.26240104995668e-05,0.005686327815055847,0.07243724912405014,0.07850003987550735,,,,
,71,,,,,,,,,,0.0001623770804144442,0.006833849474787712,0.09695577621459961,0.07048418372869492,,,,
,72,,,,,,,,,,0.0003896483685821295,0.009478585794568062,0.08865968883037567,0.10690974444150925,,,,
,73,,,,,,,,,,0.00029585976153612137,0.009502293542027473,0.05721943825483322,0.16606755554676056,,,,
,74,,,,,,,,,,4.948257628711872e-05,0.003879841882735491,0.025477152317762375,0.1522870510816574,,,,
,75,,,,,,,,,,5.8000776334665716e-05,0.004731203429400921,0.06866084039211273,0.06890685856342316,,,,
,76,,,,,,,,,,8.185526530724019e-05,0.006396286189556122,0.11188463866710663,0.05716857686638832,,,,
,77,,,,,,,,,,0.0003067809157073498,0.00916289258748293,0.10694815963506699,0.08567601442337036,,,,
,78,,,,,,,,,,0.0006814566440880299,0.013471806421875954,0.08197197318077087,0.16434647142887115,,,,
,79,,,,,,,,,,5.7291530538350344e-05,0.004627370275557041,0.07832591235637665,0.0590784028172493,,,,
,80,,,,,,,,,,0.0001311720407102257,0.007474397774785757,0.07550571858882904,0.09899113327264786,,,,
,81,,,,,,,,,,0.0001374456041958183,0.007764982990920544,0.06541398167610168,0.11870522797107697,,,,
,82,,,,,,,,,,0.00016730847710277885,0.007575666066259146,0.1331549882888794,0.056893590837717056,,,,
,83,,,,,,,,,,0.00026300997706130147,0.008773282170295715,0.08672043681144714,0.10116740316152573,,,,
,84,,,,,,,,,,0.0005629364750348032,0.012903372757136822,0.05225556343793869,0.2469281703233719,,,,
,4249,,,,,124,,,,,,,,,0.00023439465439878404,0.007954983040690422,0.07918630540370941,0.11405035853385925
,4249,,,,,124,0.00036293381708674133,0.008935979567468166,0.09670303761959076,0.09315935522317886,,,,,,,,
9.649544179604392e-06,4256,,,,,,,,,,,,,,,,,
9.649544179604392e-06,4256,,,,,,,,,,,,,,,,,
9.649544179604392e-06,4256,,,,,,,,,,,,,,,,,
9.649544179604392e-06,4256,,,,,,,,,,,,,,,,,
,4256,0.0002694333088584244,0.0072968825697898865,0.10885703563690186,0.06703178584575653,125,,,,,,,,,,,,
,4283,,,,,125,0.00038069847505539656,0.009168989956378937,0.09670305997133255,0.095669224858284,,,,,,,,
9.643697761821301e-06,4289,,,,,,,,,,,,,,,,,
9.643697761821301e-06,4289,,,,,,,,,,,,,,,,,
9.643697761821301e-06,4289,,,,,,,,,,,,,,,,,
9.643697761821301e-06,4289,,,,,,,,,,,,,,,,,
,4289,0.000429879262810573,0.009121770039200783,0.09518958628177643,0.0958273857831955,126,,,,,,,,,,,,
,4317,,,,,126,0.0003798860707320273,0.00909337867051363,0.09670305252075195,0.09520062059164047,,,,,,,,
9.637804783594132e-06,4322,,,,,,,,,,,,,,,,,
9.637804783594132e-06,4322,,,,,,,,,,,,,,,,,
9.637804783594132e-06,4322,,,,,,,,,,,,,,,,,
9.637804783594132e-06,4322,,,,,,,,,,,,,,,,,
,4322,0.00019204887212254107,0.007070446386933327,0.0709853544831276,0.0996042862534523,127,,,,,,,,,,,,
,4351,,,,,127,0.00037742385757155716,0.009361149743199348,0.09670302271842957,0.09776835888624191,,,,,,,,
9.631865304073033e-06,4355,,,,,,,,,,,,,,,,,
9.631865304073033e-06,4355,,,,,,,,,,,,,,,,,
9.631865304073033e-06,4355,,,,,,,,,,,,,,,,,
9.631865304073033e-06,4355,,,,,,,,,,,,,,,,,
,4355,0.0006171126733534038,0.013726772740483284,0.1034182608127594,0.132730633020401,128,,,,,,,,,,,,
,4385,,,,,128,0.0003973638522438705,0.00930697750300169,0.09670303016901016,0.09722650796175003,,,,,,,,
9.625879382874916e-06,4388,,,,,,,,,,,,,,,,,
9.625879382874916e-06,4388,,,,,,,,,,,,,,,,,
9.625879382874916e-06,4388,,,,,,,,,,,,,,,,,
9.625879382874916e-06,4388,,,,,,,,,,,,,,,,,
,4388,0.00016611638420727104,0.0074075972661376,0.08411150425672531,0.08806876838207245,129,,,,,,,,,,,,
,4419,,,,,129,0.00040430223452858627,0.009401977062225342,0.09670303016901016,0.09877058863639832,,,,,,,,
9.61984708008285e-06,4421,,,,,,,,,,,,,,,,,
9.61984708008285e-06,4421,,,,,,,,,,,,,,,,,
9.61984708008285e-06,4421,,,,,,,,,,,,,,,,,
9.61984708008285e-06,4421,,,,,,,,,,,,,,,,,
,4421,6.322019180515781e-05,0.005275893025100231,0.12291337549686432,0.042923666536808014,130,,,,,,,,,,,,
,4453,,,,,130,0.00038211027276702225,0.009119491092860699,0.09670306742191315,0.09552399814128876,,,,,,,,
9.613768456245427e-06,4454,,,,,,,,,,,,,,,,,
9.613768456245427e-06,4454,,,,,,,,,,,,,,,,,
9.613768456245427e-06,4454,,,,,,,,,,,,,,,,,
9.613768456245427e-06,4454,,,,,,,,,,,,,,,,,
,4454,0.00020985490118619055,0.007647696882486343,0.08685287088155746,0.08805346488952637,131,,,,,,,,,,,,
9.607643572376207e-06,4487,,,,,,,,,,,,,,,,,
,4487,0.0002002357505261898,0.008499007672071457,0.047388240694999695,0.1793484091758728,131,,,,,,,,,,,,
,4487,,,,,131,0.00034466999932192266,0.0091309305280447,0.09670305252075195,0.09529346227645874,,,,,,,,
9.60147248995307e-06,4520,,,,,,,,,,,,,,,,,
9.60147248995307e-06,4520,,,,,,,,,,,,,,,,,
9.60147248995307e-06,4520,,,,,,,,,,,,,,,,,
9.60147248995307e-06,4520,,,,,,,,,,,,,,,,,
,4520,0.0004406064690556377,0.014290164224803448,0.07552862167358398,0.1892019510269165,132,,,,,,,,,,,,
,4521,,,,,132,0.00039398280205205083,0.009449927136301994,0.09670307487249374,0.09864974021911621,,,,,,,,
9.595255270917606e-06,4553,,,,,,,,,,,,,,,,,
9.595255270917606e-06,4553,,,,,,,,,,,,,,,,,
9.595255270917606e-06,4553,,,,,,,,,,,,,,,,,
9.595255270917606e-06,4553,,,,,,,,,,,,,,,,,
,4553,0.00011758675100281835,0.007552008144557476,0.07541212439537048,0.10014314204454422,133,,,,,,,,,,,,
,4555,,,,,133,0.00040549348341301084,0.009676048532128334,0.09670304507017136,0.10115956515073776,,,,,,,,
9.58899197767451e-06,4586,,,,,,,,,,,,,,,,,
9.58899197767451e-06,4586,,,,,,,,,,,,,,,,,
9.58899197767451e-06,4586,,,,,,,,,,,,,,,,,
9.58899197767451e-06,4586,,,,,,,,,,,,,,,,,
,4586,0.00020281928300391883,0.007858723402023315,0.08742748945951462,0.08988846093416214,134,,,,,,,,,,,,
,4589,,,,,134,0.00033345347037538886,0.008636241778731346,0.09670304507017136,0.09064692258834839,,,,,,,,
9.582682673090926e-06,4619,,,,,,,,,,,,,,,,,
9.582682673090926e-06,4619,,,,,,,,,,,,,,,,,
9.582682673090926e-06,4619,,,,,,,,,,,,,,,,,
9.582682673090926e-06,4619,,,,,,,,,,,,,,,,,
,4619,0.0001637222885619849,0.007200774736702442,0.10624077171087265,0.06777787953615189,135,,,,,,,,,,,,
,4623,,,,,135,0.00039567434578202665,0.009122613817453384,0.09670308977365494,0.09555365145206451,,,,,,,,
9.576327420495851e-06,4652,,,,,,,,,,,,,,,,,
9.576327420495851e-06,4652,,,,,,,,,,,,,,,,,
9.576327420495851e-06,4652,,,,,,,,,,,,,,,,,
9.576327420495851e-06,4652,,,,,,,,,,,,,,,,,
,4652,0.0007540206424891949,0.011699581518769264,0.10662311315536499,0.1097283735871315,136,,,,,,,,,,,,
,4657,,,,,136,0.0003468961804173887,0.00867221038788557,0.09670305997133255,0.0904196947813034,,,,,,,,
9.56992628367945e-06,4685,,,,,,,,,,,,,,,,,
9.56992628367945e-06,4685,,,,,,,,,,,,,,,,,
9.56992628367945e-06,4685,,,,,,,,,,,,,,,,,
9.56992628367945e-06,4685,,,,,,,,,,,,,,,,,
,4685,0.0005509618786163628,0.011080384254455566,0.11360923945903778,0.09753065556287766,137,,,,,,,,,,,,
,4691,,,,,137,0.0003673069877550006,0.008967714384198189,0.09670301526784897,0.09310748428106308,,,,,,,,
9.563479326892478e-06,4718,,,,,,,,,,,,,,,,,
9.563479326892478e-06,4718,,,,,,,,,,,,,,,,,
9.563479326892478e-06,4718,,,,,,,,,,,,,,,,,
9.563479326892478e-06,4718,,,,,,,,,,,,,,,,,
,4718,0.0001629170001251623,0.007644281722605228,0.08533413708209991,0.08958057314157486,138,,,,,,,,,,,,
,4725,,,,,138,0.00038831797428429127,0.009215776808559895,0.09670307487249374,0.09680187702178955,,,,,,,,
9.556986614845596e-06,4751,,,,,,,,,,,,,,,,,
9.556986614845596e-06,4751,,,,,,,,,,,,,,,,,
9.556986614845596e-06,4751,,,,,,,,,,,,,,,,,
9.556986614845596e-06,4751,,,,,,,,,,,,,,,,,
,4751,0.00037456071004271507,0.010643566958606243,0.09925292432308197,0.10723680257797241,139,,,,,,,,,,,,
,4759,,,,,139,0.00040742786950431764,0.009105127304792404,0.09670306742191315,0.09541992098093033,,,,,,,,
9.550448212708708e-06,4784,,,,,,,,,,,,,,,,,
9.550448212708708e-06,4784,,,,,,,,,,,,,,,,,
9.550448212708708e-06,4784,,,,,,,,,,,,,,,,,
9.550448212708708e-06,4784,,,,,,,,,,,,,,,,,
,4784,0.0001790426904335618,0.006679364945739508,0.08375032991170883,0.07975328713655472,140,,,,,,,,,,,,
,4793,,,,,140,0.0003890186198987067,0.009223203174769878,0.09670303761959076,0.09622693806886673,,,,,,,,
9.543864186110349e-06,4817,,,,,,,,,,,,,,,,,
9.543864186110349e-06,4817,,,,,,,,,,,,,,,,,
9.543864186110349e-06,4817,,,,,,,,,,,,,,,,,
9.543864186110349e-06,4817,,,,,,,,,,,,,,,,,
,4817,0.00021278350322972983,0.008122446946799755,0.11627517640590668,0.06985537707805634,141,,,,,,,,,,,,
,4827,,,,,141,0.0004148001899011433,0.009492980316281319,0.09670305997133255,0.09941080212593079,,,,,,,,
9.537234601136998e-06,4850,,,,,,,,,,,,,,,,,
9.537234601136998e-06,4850,,,,,,,,,,,,,,,,,
9.537234601136998e-06,4850,,,,,,,,,,,,,,,,,
9.537234601136998e-06,4850,,,,,,,,,,,,,,,,,
,4850,8.907256415113807e-05,0.005781837739050388,0.10213886946439743,0.05660760775208473,142,,,,,,,,,,,,
,4861,,,,,142,0.00041188986506313086,0.009158712811768055,0.09670305252075195,0.09539339691400528,,,,,,,,
9.530559524332423e-06,4883,,,,,,,,,,,,,,,,,
9.530559524332423e-06,4883,,,,,,,,,,,,,,,,,
9.530559524332423e-06,4883,,,,,,,,,,,,,,,,,
9.530559524332423e-06,4883,,,,,,,,,,,,,,,,,
,4883,0.000730721396394074,0.01203365158289671,0.09770836681127548,0.12315884977579117,143,,,,,,,,,,,,
,4895,,,,,143,0.000325981032801792,0.008646039292216301,0.09670305252075195,0.09037130326032639,,,,,,,,
9.52383902269701e-06,4916,,,,,,,,,,,,,,,,,
9.52383902269701e-06,4916,,,,,,,,,,,,,,,,,
9.52383902269701e-06,4916,,,,,,,,,,,,,,,,,
9.52383902269701e-06,4916,,,,,,,,,,,,,,,,,
,4916,9.561414481140673e-05,0.006340834312140942,0.09245489537715912,0.06858299672603607,144,,,,,,,,,,,,
,4929,,,,,144,0.000331790535710752,0.00870554056018591,0.09670305997133255,0.0912233293056488,,,,,,,,
9.517073163687091e-06,4949,,,,,,,,,,,,,,,,,
9.517073163687091e-06,4949,,,,,,,,,,,,,,,,,
9.517073163687091e-06,4949,,,,,,,,,,,,,,,,,
9.517073163687091e-06,4949,,,,,,,,,,,,,,,,,
,4949,0.0010715180542320013,0.013723745010793209,0.0877344161272049,0.15642371773719788,145,,,,,,,,,,,,
,4963,,,,,145,0.00034482593764550984,0.008855118416249752,0.09670303016901016,0.09270552545785904,,,,,,,,
9.510262015214264e-06,4982,,,,,,,,,,,,,,,,,
9.510262015214264e-06,4982,,,,,,,,,,,,,,,,,
9.510262015214264e-06,4982,,,,,,,,,,,,,,,,,
9.510262015214264e-06,4982,,,,,,,,,,,,,,,,,
,4982,0.0005166390910744667,0.012266702950000763,0.11535024642944336,0.1063430905342102,146,,,,,,,,,,,,
,4997,,,,,146,0.00040636357152834535,0.009547947905957699,0.09670307487249374,0.09962459653615952,,,,,,,,
9.503405645644731e-06,5015,,,,,,,,,,,,,,,,,
9.503405645644731e-06,5015,,,,,,,,,,,,,,,,,
9.503405645644731e-06,5015,,,,,,,,,,,,,,,,,
9.503405645644731e-06,5015,,,,,,,,,,,,,,,,,
,5015,0.00020105524163227528,0.007564716041088104,0.07961633056402206,0.09501461684703827,147,,,,,,,,,,,,
,5031,,,,,147,0.0003913541149813682,0.009181471541523933,0.09670303761959076,0.09601538628339767,,,,,,,,
9.496504123798575e-06,5048,,,,,,,,,,,,,,,,,
9.496504123798575e-06,5048,,,,,,,,,,,,,,,,,
9.496504123798575e-06,5048,,,,,,,,,,,,,,,,,
9.496504123798575e-06,5048,,,,,,,,,,,,,,,,,
,5048,3.3904587326105684e-05,0.003849499626085162,0.096736840903759,0.03979351744055748,148,,,,,,,,,,,,
,5065,,,,,148,0.0003570319968275726,0.008767844177782536,0.09670305252075195,0.09096558392047882,,,,,,,,
9.489557518949108e-06,5081,,,,,,,,,,,,,,,,,
9.489557518949108e-06,5081,,,,,,,,,,,,,,,,,
9.489557518949108e-06,5081,,,,,,,,,,,,,,,,,
9.489557518949108e-06,5081,,,,,,,,,,,,,,,,,
,5081,4.294444443075918e-05,0.004358119331300259,0.11454209685325623,0.03804818540811539,149,,,,,,,,,,,,
,85,,,,,,,,,,0.0008390070870518684,0.011973786167800426,0.09195023030042648,0.13022027909755707,,,,
,86,,,,,,,,,,4.032365541206673e-05,0.0038233832456171513,0.039159953594207764,0.09763500839471817,,,,
,87,,,,,,,,,,7.039755291771144e-05,0.005287392996251583,0.07243724912405014,0.0729927271604538,,,,
,88,,,,,,,,,,0.0006632284494116902,0.00983787328004837,0.09695577621459961,0.10146762430667877,,,,
,89,,,,,,,,,,0.0003782181011047214,0.010812502354383469,0.08865968883037567,0.12195509672164917,,,,
,90,,,,,,,,,,6.146621308289468e-05,0.005160490050911903,0.05721943825483322,0.0901876911520958,,,,
,91,,,,,,,,,,0.00021557659783866256,0.006222660653293133,0.025477152317762375,0.24424465000629425,,,,
,92,,,,,,,,,,0.00013833303819410503,0.0077412305399775505,0.06866084039211273,0.11274591833353043,,,,
,93,,,,,,,,,,0.0006803159485571086,0.012816465459764004,0.11188463866710663,0.11455070227384567,,,,
,94,,,,,,,,,,0.0004979759105481207,0.012497039511799812,0.10694815963506699,0.11685136705636978,,,,
,95,,,,,,,,,,0.00017077859956771135,0.007938792929053307,0.08197197318077087,0.09684763848781586,,,,
,96,,,,,,,,,,9.557766315992922e-05,0.00536815170198679,0.07832591235637665,0.06853608042001724,,,,
,97,,,,,,,,,,5.515307930181734e-05,0.0045232768170535564,0.07550571858882904,0.059906404465436935,,,,
,98,,,,,,,,,,0.00025627476861700416,0.007216508500277996,0.06541398167610168,0.1103205680847168,,,,
,99,,,,,,,,,,0.00051914993673563,0.011338796466588974,0.1331549882888794,0.08515486866235733,,,,
,100,,,,,,,,,,0.00022041155898477882,0.007476148195564747,0.08672043681144714,0.0862097516655922,,,,
,101,,,,,,,,,,0.00020880377269349992,0.007191737648099661,0.05225556343793869,0.13762623071670532,,,,
,5099,,,,,149,,,,,,,,,0.00030342969694174826,0.008098810911178589,0.07918630540370941,0.1077963188290596
,5099,,,,,149,0.00036894134245812893,0.009004325605928898,0.09670303761959076,0.09375912696123123,,,,,,,,
9.482565900822139e-06,5114,,,,,,,,,,,,,,,,,
9.482565900822139e-06,5114,,,,,,,,,,,,,,,,,
9.482565900822139e-06,5114,,,,,,,,,,,,,,,,,
9.482565900822139e-06,5114,,,,,,,,,,,,,,,,,
,5114,0.0004974319017492235,0.012140369042754173,0.12753763794898987,0.09519047290086746,150,,,,,,,,,,,,
,5133,,,,,150,0.0004182902630418539,0.009475265629589558,0.09670306742191315,0.09900914132595062,,,,,,,,
